CLASS	0	igObject	-
FIELD	igDxVisualContext	41	_dynamicVertexArrays2	28	igVisualContext
FIELD	igDxVisualContext	42	_dynamicVertexArrays3	32	igVisualContext
FIELD	igDxVisualContext	43	_tripleBuffer	316	igVisualContext
FIELD	igDxVisualContext	44	_indexArray2	320	igVisualContext
FIELD	igDxVisualContext	45	_indexArrays	324	igVisualContext
FIELD	igDxVisualContext	46	_ditherState	328	igVisualContext
FIELD	igDxVisualContext	47	_frustumSphere	36	igVisualContext
FIELD	igDxVisualContext	48	_frustumBox	40	igVisualContext
FIELD	igDxVisualContext	49	_hfov	44	igVisualContext
FIELD	igDxVisualContext	50	_vfov	48	igVisualContext
FIELD	igDxVisualContext	51	_aspect	52	igVisualContext
FIELD	igDxVisualContext	52	_viewportX	332	igVisualContext
FIELD	igDxVisualContext	53	_viewportY	336	igVisualContext
FIELD	igDxVisualContext	54	_viewportWidth	340	igVisualContext
FIELD	igDxVisualContext	55	_viewportHeight	344	igVisualContext
FIELD	igDxVisualContext	56	_viewportNear	348	igVisualContext
FIELD	igDxVisualContext	57	_viewportFar	352	igVisualContext
FIELD	igDxVisualContext	58	_vertexPipelineMode	356	igVisualContext
FIELD	igDxVisualContext	59	_pixelPipelineMode	360	igVisualContext
FIELD	igDxVisualContext	60	_alphaTestState	364	igVisualContext
FIELD	igDxVisualContext	61	_blendingState	365	igVisualContext
FIELD	igDxVisualContext	62	_cullFaceState	366	igVisualContext
FIELD	igDxVisualContext	63	_depthTestState	367	igVisualContext
FIELD	igDxVisualContext	64	_textureStageState	368	igVisualContext
FIELD	igDxVisualContext	65	_renderMode	372	igVisualContext
FIELD	igDxVisualContext	66	_drawMemoryLabel	376	igVisualContext
FIELD	igDxVisualContext	67	_drawMemoryLabel2	380	igVisualContext
FIELD	igDxVisualContext	68	_textureStateNames	384	igVisualContext
FIELD	igDxVisualContext	69	_matrices	400	igVisualContext
FIELD	igDxVisualContext	70	_blendMatricesTag	1424	igVisualContext
FIELD	igDxVisualContext	71	_cachedBlendedVertexArrays	1432	igVisualContext
FIELD	igDxVisualContext	72	_forceFlags	56	igVisualContext
FIELD	igDxVisualContext	73	_forceFog	56	igVisualContext
FIELD	igDxVisualContext	74	_forceTexture	56	igVisualContext
FIELD	igDxVisualContext	75	_forceLighting	56	igVisualContext
FIELD	igDxVisualContext	76	_forceBlending	56	igVisualContext
FIELD	igDxVisualContext	77	_forceDepthTest	56	igVisualContext
FIELD	igDxVisualContext	78	_forceVertexBlending	56	igVisualContext
FIELD	igDxVisualContext	79	_forceAlphaTest	56	igVisualContext
FIELD	igDxVisualContext	80	_forceClipping	56	igVisualContext
FIELD	igDxVisualContext	81	_forceCullface	56	igVisualContext
FIELD	igDxVisualContext	82	_forceVu0Blending	56	igVisualContext
FIELD	igDxVisualContext	83	_forceMatrixOpt	56	igVisualContext
FIELD	igDxVisualContext	84	_forceStencil	56	igVisualContext
FIELD	igDxVisualContext	85	_forceTextureMatrix	56	igVisualContext
FIELD	igDxVisualContext	86	_resetDriverError	13728	igDxVisualContext
FIELD	igDxVisualContext	87	_dxDevice	13732	igDxVisualContext
FIELD	igDxVisualContext	88	_textures	13736	igDxVisualContext
FIELD	igDxVisualContext	89	_discardOriginalTextureImages	13740	igDxVisualContext
FIELD	igDxVisualContext	90	_preloadTextures	13741	igDxVisualContext
FIELD	igDxVisualContext	91	_deviceLost	13742	igDxVisualContext
FIELD	igDxVisualContext	92	_dirtyFlags	13744	igDxVisualContext
FIELD	igDxVisualContext	93	_useFixedFunction	13748	igDxVisualContext
FIELD	igDxVisualContext	94	_currentMultiSampleQuality	13752	igDxVisualContext
FIELD	igDxVisualContext	95	_pBufList	13756	igDxVisualContext
FIELD	igDxVisualContext	96	_multipleBufList	13760	igDxVisualContext
FIELD	igDxVisualContext	97	_currentColorBuf	13764	igDxVisualContext
FIELD	igDxVisualContext	98	_currentDepthBuf	13780	igDxVisualContext
FIELD	igDxVisualContext	99	_currentMultiBuf	13784	igDxVisualContext
FIELD	igDxVisualContext	100	_backRenderDestinationHandle	13788	igDxVisualContext
FIELD	igDxVisualContext	101	_clearColor	13792	igDxVisualContext
FIELD	igDxVisualContext	102	_clearDepth	13808	igDxVisualContext
FIELD	igDxVisualContext	103	_clearStencil	13812	igDxVisualContext
FIELD	igDxVisualContext	104	_textureMatrixEnabled	13816	igDxVisualContext
FIELD	igDxVisualContext	105	_textureTransformCount	13836	igDxVisualContext
FIELD	igDxVisualContext	106	_textureTransformFlags	13856	igDxVisualContext
FIELD	igDxVisualContext	107	_vertexBlendingEnabled	13876	igDxVisualContext
FIELD	igDxVisualContext	108	_projectionZscale	13880	igDxVisualContext
FIELD	igDxVisualContext	109	_softwareVertexProcessing	13884	igDxVisualContext
FIELD	igDxVisualContext	110	_currentDXVertexDeclaration	13888	igDxVisualContext
FIELD	igDxVisualContext	111	_lightingEnabled	13892	igDxVisualContext
FIELD	igDxVisualContext	112	_lightList	13896	igDxVisualContext
FIELD	igDxVisualContext	113	_maxActiveLights	13900	igDxVisualContext
FIELD	igDxVisualContext	114	_activeLightCount	13904	igDxVisualContext
FIELD	igDxVisualContext	115	_activeLightLists	13908	igDxVisualContext
FIELD	igDxVisualContext	116	_sceneAmbient	13920	igDxVisualContext
FIELD	igDxVisualContext	117	_bNormalizeNormalsState	13936	igDxVisualContext
FIELD	igDxVisualContext	118	_cullFaceMode	13940	igDxVisualContext
FIELD	igDxVisualContext	119	_currentTexture	13944	igDxVisualContext
FIELD	igDxVisualContext	120	_currentTextureWrapU	14024	igDxVisualContext
FIELD	igDxVisualContext	121	_currentTextureWrapV	14104	igDxVisualContext
FIELD	igDxVisualContext	122	_currentTextureMinificationFilter	14184	igDxVisualContext
FIELD	igDxVisualContext	123	_currentTextureMagnificationFilter	14264	igDxVisualContext
FIELD	igDxVisualContext	124	_textureSamplerTable	14344	igDxVisualContext
FIELD	igDxVisualContext	125	_texColorStageType	14424	igDxVisualContext
FIELD	igDxVisualContext	126	_texAlphaStageType	14504	igDxVisualContext
FIELD	igDxVisualContext	127	_texColorStageFunc	14584	igDxVisualContext
FIELD	igDxVisualContext	128	_texAlphaStageFunc	14664	igDxVisualContext
FIELD	igDxVisualContext	129	_texColorArgs	14744	igDxVisualContext
FIELD	igDxVisualContext	130	_texAlphaArgs	14748	igDxVisualContext
FIELD	igDxVisualContext	131	_texCoordIndex	14752	igDxVisualContext
FIELD	igDxVisualContext	132	_texCoordSource	14832	igDxVisualContext
FIELD	igDxVisualContext	133	_maxAnisotropy	14912	igDxVisualContext
FIELD	igDxVisualContext	134	_disableUnusedTextureCoords	14992	igDxVisualContext
FIELD	igDxVisualContext	135	_maxTexBlendStage	14996	igDxVisualContext
FIELD	igDxVisualContext	136	_disableTexCoordSrcCpos	15000	igDxVisualContext
FIELD	igDxVisualContext	137	_forceMaxTexStages	15004	igDxVisualContext
FIELD	igDxVisualContext	138	_maxTexStages	15008	igDxVisualContext
FIELD	igDxVisualContext	139	_dxTextureStageSetup	15012	igDxVisualContext
FIELD	igDxVisualContext	140	_disableHardwareSphereMapping	15092	igDxVisualContext
FIELD	igDxVisualContext	141	_material	15096	igDxVisualContext
FIELD	igDxVisualContext	142	_globalVertexColor	15100	igDxVisualContext
FIELD	igDxVisualContext	143	_specularEnabled	15104	igDxVisualContext
FIELD	igDxVisualContext	144	_shaderConstantHelper	15108	igDxVisualContext
FIELD	igDxVisualContext	145	_shaderHelper	15112	igDxVisualContext
FIELD	igDxVisualContext	146	_hwVertexFloatConstants	1440	igDxVisualContext
FIELD	igDxVisualContext	147	_hwPixelFloatConstants	3488	igDxVisualContext
FIELD	igDxVisualContext	148	_hwVertexIntConstants	5536	igDxVisualContext
FIELD	igDxVisualContext	149	_hwPixelIntConstants	7584	igDxVisualContext
FIELD	igDxVisualContext	150	_hwVertexBoolConstants	9632	igDxVisualContext
FIELD	igDxVisualContext	151	_hwPixelBoolConstants	11680	igDxVisualContext
FIELD	igDxVisualContext	152	_cachedMvmNameHandle	15116	igDxVisualContext
FIELD	igDxVisualContext	153	_cachedProjNameHandle	15120	igDxVisualContext
FIELD	igDxVisualContext	154	_cachedMvpNameHandle	15124	igDxVisualContext
FIELD	igDxVisualContext	155	_cachedViewInverseNameHandle	15128	igDxVisualContext
FIELD	igDxVisualContext	156	_cachedModelNameHandle	15132	igDxVisualContext
FIELD	igDxVisualContext	157	_cachedModelITNameHandle	15136	igDxVisualContext
FIELD	igDxVisualContext	158	_cachedEyepointNameHandle	15140	igDxVisualContext
FIELD	igDxVisualContext	159	_cachedModelViewITNameHandle	15144	igDxVisualContext
FIELD	igDxVisualContext	160	_materialVertexColorEmulationState	15148	igDxVisualContext
FIELD	igDxVisualContext	161	_forceMaterialVertexColorEmulation	15149	igDxVisualContext
FIELD	igDxVisualContext	162	_disableMaterialVertexColorEmulation	15150	igDxVisualContext
FIELD	igDxVisualContext	163	_externalDataSemaphore	15152	igDxVisualContext
FIELD	igDxVisualContext	164	_blendTranspose	15156	igDxVisualContext
FIELD	igDxVisualContext	165	_vectorScratch	15164	igDxVisualContext
FIELD	igDxVisualContext	166	_matrixScratch	15168	igDxVisualContext
CLASS	289	igBaseVertexArray	igObject
FIELD	igBaseVertexArray	0	_refAndProperties	4	igObject
FIELD	igBaseVertexArray	1	_refCount	4	igObject
FIELD	igBaseVertexArray	2	_externalMemory	4	igObject
FIELD	igBaseVertexArray	3	_readOnly	4	igObject
FIELD	igBaseVertexArray	4	_memPoolIndex	4	igObject
FIELD	igBaseVertexArray	5	_vertexCount	12	igBaseVertexArray
FIELD	igBaseVertexArray	6	_vertexCountArray	16	igBaseVertexArray
FIELD	igBaseVertexArray	7	_vertexCounts	20	igBaseVertexArray
FIELD	igBaseVertexArray	8	_format	24	igBaseVertexArray
FIELD	igBaseVertexArray	9	_primitiveType	28	igBaseVertexArray
FIELD	igBaseVertexArray	10	_size	32	igBaseVertexArray
FIELD	igBaseVertexArray	11	_buffer	36	igBaseVertexArray
FIELD	igBaseVertexArray	12	_platformBuffer	40	igBaseVertexArray
FIELD	igBaseVertexArray	13	_softwareBlendedArray	44	igBaseVertexArray
FIELD	igBaseVertexArray	14	_softwareBlendedSequenceId	48	igBaseVertexArray
FIELD	igBaseVertexArray	15	_cacheFlushSequenceId	8	igBaseVertexArray
CLASS	290	igVertexArray	igBaseVertexArray
FIELD	igVertexArray	0	_refAndProperties	4	igObject
FIELD	igVertexArray	1	_refCount	4	igObject
FIELD	igVertexArray	2	_externalMemory	4	igObject
FIELD	igVertexArray	3	_readOnly	4	igObject
FIELD	igVertexArray	4	_memPoolIndex	4	igObject
FIELD	igVertexArray	5	_vertexCount	12	igBaseVertexArray
FIELD	igVertexArray	6	_vertexCountArray	16	igBaseVertexArray
FIELD	igVertexArray	7	_vertexCounts	20	igBaseVertexArray
FIELD	igVertexArray	8	_format	24	igBaseVertexArray
FIELD	igVertexArray	9	_primitiveType	28	igBaseVertexArray
FIELD	igVertexArray	10	_size	32	igBaseVertexArray
FIELD	igVertexArray	11	_buffer	36	igBaseVertexArray
FIELD	igVertexArray	12	_platformBuffer	40	igBaseVertexArray
FIELD	igVertexArray	13	_softwareBlendedArray	44	igBaseVertexArray
FIELD	igVertexArray	14	_softwareBlendedSequenceId	48	igBaseVertexArray
FIELD	igVertexArray	15	_cacheFlushSequenceId	8	igBaseVertexArray
FIELD	igVertexArray	16	_dxVertexBuffer	52	igVertexArray
FIELD	igVertexArray	17	_dxVertexDeclaration	56	igVertexArray
FIELD	igVertexArray	18	_softwareBlendedVertexArray	60	igVertexArray
CLASS	291	igVertexElementMetaField	igCompoundMetaField
FIELD	igVertexElementMetaField	0	_refAndProperties	4	igObject
FIELD	igVertexElementMetaField	1	_refCount	4	igObject
FIELD	igVertexElementMetaField	2	_externalMemory	4	igObject
FIELD	igVertexElementMetaField	3	_readOnly	4	igObject
FIELD	igVertexElementMetaField	4	_memPoolIndex	4	igObject
FIELD	igVertexElementMetaField	5	_properties	8	igMetaField
FIELD	igVertexElementMetaField	6	_fieldName	12	igMetaField
FIELD	igVertexElementMetaField	7	_default	16	igMetaField
FIELD	igVertexElementMetaField	8	_offset	24	igMetaField
FIELD	igVertexElementMetaField	9	_parentMetaObjectIndex	26	igMetaField
FIELD	igVertexElementMetaField	10	_typeIndex	28	igMetaField
FIELD	igVertexElementMetaField	11	_internalIndex	30	igMetaField
FIELD	igVertexElementMetaField	12	_size	32	igMetaField
FIELD	igVertexElementMetaField	13	_fieldList	36	igCompoundMetaField
CLASS	292	igVertexFormat	igObject
FIELD	igVertexFormat	0	_refAndProperties	4	igObject
FIELD	igVertexFormat	1	_refCount	4	igObject
FIELD	igVertexFormat	2	_externalMemory	4	igObject
FIELD	igVertexFormat	3	_readOnly	4	igObject
FIELD	igVertexFormat	4	_memPoolIndex	4	igObject
FIELD	igVertexFormat	5	_vertexSize	8	igVertexFormat
FIELD	igVertexFormat	6	_elements	12	igVertexFormat
FIELD	igVertexFormat	7	_platformData	20	igVertexFormat
FIELD	igVertexFormat	8	_platform	28	igVertexFormat
FIELD	igVertexFormat	9	_softwareBlendedFormat	32	igVertexFormat
FIELD	igVertexFormat	10	_blender	36	igVertexFormat
CLASS	293	igVertexBlender	igObject
FIELD	igVertexBlender	0	_refAndProperties	4	igObject
FIELD	igVertexBlender	1	_refCount	4	igObject
FIELD	igVertexBlender	2	_externalMemory	4	igObject
FIELD	igVertexBlender	3	_readOnly	4	igObject
FIELD	igVertexBlender	4	_memPoolIndex	4	igObject
CLASS	294	igVertexBlenderList	igObjectList
FIELD	igVertexBlenderList	0	_refAndProperties	4	igObject
FIELD	igVertexBlenderList	1	_refCount	4	igObject
FIELD	igVertexBlenderList	2	_externalMemory	4	igObject
FIELD	igVertexBlenderList	3	_readOnly	4	igObject
FIELD	igVertexBlenderList	4	_memPoolIndex	4	igObject
FIELD	igVertexBlenderList	5	_count	8	igObjectList
FIELD	igVertexBlenderList	6	_capacity	12	igObjectList
FIELD	igVertexBlenderList	7	_data	16	igObjectList
CLASS	295	igVertexFormatPlatform	igObject
FIELD	igVertexFormatPlatform	0	_refAndProperties	4	igObject
FIELD	igVertexFormatPlatform	1	_refCount	4	igObject
FIELD	igVertexFormatPlatform	2	_externalMemory	4	igObject
FIELD	igVertexFormatPlatform	3	_readOnly	4	igObject
FIELD	igVertexFormatPlatform	4	_memPoolIndex	4	igObject
CLASS	296	igVertexFormatPS2	igVertexFormatPlatform
FIELD	igVertexFormatPS2	0	_refAndProperties	4	igObject
FIELD	igVertexFormatPS2	1	_refCount	4	igObject
FIELD	igVertexFormatPS2	2	_externalMemory	4	igObject
FIELD	igVertexFormatPS2	3	_readOnly	4	igObject
FIELD	igVertexFormatPS2	4	_memPoolIndex	4	igObject
CLASS	297	igVertexFormatPS3	igVertexFormatPlatform
FIELD	igVertexFormatPS3	0	_refAndProperties	4	igObject
FIELD	igVertexFormatPS3	1	_refCount	4	igObject
FIELD	igVertexFormatPS3	2	_externalMemory	4	igObject
FIELD	igVertexFormatPS3	3	_readOnly	4	igObject
FIELD	igVertexFormatPS3	4	_memPoolIndex	4	igObject
CLASS	298	igVertexFormatPSP	igVertexFormatPlatform
FIELD	igVertexFormatPSP	0	_refAndProperties	4	igObject
FIELD	igVertexFormatPSP	1	_refCount	4	igObject
FIELD	igVertexFormatPSP	2	_externalMemory	4	igObject
FIELD	igVertexFormatPSP	3	_readOnly	4	igObject
FIELD	igVertexFormatPSP	4	_memPoolIndex	4	igObject
CLASS	299	igVertexFormatWii	igVertexFormatPlatform
FIELD	igVertexFormatWii	0	_refAndProperties	4	igObject
FIELD	igVertexFormatWii	1	_refCount	4	igObject
FIELD	igVertexFormatWii	2	_externalMemory	4	igObject
FIELD	igVertexFormatWii	3	_readOnly	4	igObject
FIELD	igVertexFormatWii	4	_memPoolIndex	4	igObject
CLASS	300	igVertexFormatXenon	igVertexFormatPlatform
FIELD	igVertexFormatXenon	0	_refAndProperties	4	igObject
FIELD	igVertexFormatXenon	1	_refCount	4	igObject
FIELD	igVertexFormatXenon	2	_externalMemory	4	igObject
FIELD	igVertexFormatXenon	3	_readOnly	4	igObject
FIELD	igVertexFormatXenon	4	_memPoolIndex	4	igObject
CLASS	301	igVertexFormatWin32	igVertexFormatPlatform
FIELD	igVertexFormatWin32	0	_refAndProperties	4	igObject
FIELD	igVertexFormatWin32	1	_refCount	4	igObject
FIELD	igVertexFormatWin32	2	_externalMemory	4	igObject
FIELD	igVertexFormatWin32	3	_readOnly	4	igObject
FIELD	igVertexFormatWin32	4	_memPoolIndex	4	igObject
CLASS	302	igMetaFunction	igObject
FIELD	igMetaFunction	0	_refAndProperties	4	igObject
FIELD	igMetaFunction	1	_refCount	4	igObject
FIELD	igMetaFunction	2	_externalMemory	4	igObject
FIELD	igMetaFunction	3	_readOnly	4	igObject
FIELD	igMetaFunction	4	_memPoolIndex	4	igObject
FIELD	igMetaFunction	5	_functionName	8	igMetaFunction
FIELD	igMetaFunction	6	_functionPointer	12	igMetaFunction
CLASS	303	igVertexConversion	igObject
FIELD	igVertexConversion	0	_refAndProperties	4	igObject
FIELD	igVertexConversion	1	_refCount	4	igObject
FIELD	igVertexConversion	2	_externalMemory	4	igObject
FIELD	igVertexConversion	3	_readOnly	4	igObject
FIELD	igVertexConversion	4	_memPoolIndex	4	igObject
FIELD	igVertexConversion	5	_expose	8	igVertexConversion
CLASS	304	igMemoryRefHandleMetaField	igMetaField
FIELD	igMemoryRefHandleMetaField	0	_refAndProperties	4	igObject
FIELD	igMemoryRefHandleMetaField	1	_refCount	4	igObject
FIELD	igMemoryRefHandleMetaField	2	_externalMemory	4	igObject
FIELD	igMemoryRefHandleMetaField	3	_readOnly	4	igObject
FIELD	igMemoryRefHandleMetaField	4	_memPoolIndex	4	igObject
FIELD	igMemoryRefHandleMetaField	5	_properties	8	igMetaField
FIELD	igMemoryRefHandleMetaField	6	_fieldName	12	igMetaField
FIELD	igMemoryRefHandleMetaField	7	_default	16	igMetaField
FIELD	igMemoryRefHandleMetaField	8	_offset	24	igMetaField
FIELD	igMemoryRefHandleMetaField	9	_parentMetaObjectIndex	26	igMetaField
FIELD	igMemoryRefHandleMetaField	10	_typeIndex	28	igMetaField
FIELD	igMemoryRefHandleMetaField	11	_internalIndex	30	igMetaField
FIELD	igMemoryRefHandleMetaField	12	_size	32	igMetaField
CLASS	305	igVertexBuffer	igObject
FIELD	igVertexBuffer	0	_refAndProperties	4	igObject
FIELD	igVertexBuffer	1	_refCount	4	igObject
FIELD	igVertexBuffer	2	_externalMemory	4	igObject
FIELD	igVertexBuffer	3	_readOnly	4	igObject
FIELD	igVertexBuffer	4	_memPoolIndex	4	igObject
FIELD	igVertexBuffer	5	_vertexCount	8	igVertexBuffer
FIELD	igVertexBuffer	6	_vertexCountArray	12	igVertexBuffer
FIELD	igVertexBuffer	7	_data	20	igVertexBuffer
FIELD	igVertexBuffer	8	_format	24	igVertexBuffer
FIELD	igVertexBuffer	9	_primitiveType	28	igVertexBuffer
CLASS	306	igVertexArrayPool	igPool
FIELD	igVertexArrayPool	0	_refAndProperties	4	igObject
FIELD	igVertexArrayPool	1	_refCount	4	igObject
FIELD	igVertexArrayPool	2	_externalMemory	4	igObject
FIELD	igVertexArrayPool	3	_readOnly	4	igObject
FIELD	igVertexArrayPool	4	_memPoolIndex	4	igObject
FIELD	igVertexArrayPool	5	_fixed	8	igPool
FIELD	igVertexArrayPool	6	_resetMode	9	igPool
FIELD	igVertexArrayPool	7	_capacity	12	igPool
FIELD	igVertexArrayPool	8	_bucket	16	igPool
FIELD	igVertexArrayPool	9	_indices	20	igPool
FIELD	igVertexArrayPool	10	_dataPool	24	igPool
FIELD	igVertexArrayPool	11	_elementSize	28	igPool
FIELD	igVertexArrayPool	12	_elementAlignment	30	igPool
FIELD	igVertexArrayPool	13	_lock	32	igPool
CLASS	307	igBaseIndexArray	igObject
FIELD	igBaseIndexArray	0	_refAndProperties	4	igObject
FIELD	igBaseIndexArray	1	_refCount	4	igObject
FIELD	igBaseIndexArray	2	_externalMemory	4	igObject
FIELD	igBaseIndexArray	3	_readOnly	4	igObject
FIELD	igBaseIndexArray	4	_memPoolIndex	4	igObject
FIELD	igBaseIndexArray	5	_indexCount	8	igBaseIndexArray
FIELD	igBaseIndexArray	6	_indexCountArray	12	igBaseIndexArray
FIELD	igBaseIndexArray	7	_indexCounts	16	igBaseIndexArray
FIELD	igBaseIndexArray	8	_format	20	igBaseIndexArray
FIELD	igBaseIndexArray	9	_primitiveType	24	igBaseIndexArray
FIELD	igBaseIndexArray	10	_size	28	igBaseIndexArray
FIELD	igBaseIndexArray	11	_buffer	32	igBaseIndexArray
FIELD	igBaseIndexArray	12	_platformBuffer	36	igBaseIndexArray
FIELD	igBaseIndexArray	13	_vertexFormat	40	igBaseIndexArray
CLASS	308	igIndexArray2	igBaseIndexArray
FIELD	igIndexArray2	0	_refAndProperties	4	igObject
FIELD	igIndexArray2	1	_refCount	4	igObject
FIELD	igIndexArray2	2	_externalMemory	4	igObject
FIELD	igIndexArray2	3	_readOnly	4	igObject
FIELD	igIndexArray2	4	_memPoolIndex	4	igObject
FIELD	igIndexArray2	5	_indexCount	8	igBaseIndexArray
FIELD	igIndexArray2	6	_indexCountArray	12	igBaseIndexArray
FIELD	igIndexArray2	7	_indexCounts	16	igBaseIndexArray
FIELD	igIndexArray2	8	_format	20	igBaseIndexArray
FIELD	igIndexArray2	9	_primitiveType	24	igBaseIndexArray
FIELD	igIndexArray2	10	_size	28	igBaseIndexArray
FIELD	igIndexArray2	11	_buffer	32	igBaseIndexArray
FIELD	igIndexArray2	12	_platformBuffer	36	igBaseIndexArray
FIELD	igIndexArray2	13	_vertexFormat	40	igBaseIndexArray
FIELD	igIndexArray2	14	_dxIndexBuffer	44	igIndexArray2
CLASS	309	igIndexFormat	igObject
FIELD	igIndexFormat	0	_refAndProperties	4	igObject
FIELD	igIndexFormat	1	_refCount	4	igObject
FIELD	igIndexFormat	2	_externalMemory	4	igObject
FIELD	igIndexFormat	3	_readOnly	4	igObject
FIELD	igIndexFormat	4	_memPoolIndex	4	igObject
FIELD	igIndexFormat	5	_indexType	8	igIndexFormat
FIELD	igIndexFormat	6	_platform	12	igIndexFormat
FIELD	igIndexFormat	7	_headerSize	16	igIndexFormat
FIELD	igIndexFormat	8	_alignment	20	igIndexFormat
FIELD	igIndexFormat	9	_hasRestartIndices	24	igIndexFormat
CLASS	310	igIndexBuffer	igObject
FIELD	igIndexBuffer	0	_refAndProperties	4	igObject
FIELD	igIndexBuffer	1	_refCount	4	igObject
FIELD	igIndexBuffer	2	_externalMemory	4	igObject
FIELD	igIndexBuffer	3	_readOnly	4	igObject
FIELD	igIndexBuffer	4	_memPoolIndex	4	igObject
FIELD	igIndexBuffer	5	_indexCount	8	igIndexBuffer
FIELD	igIndexBuffer	6	_indexCountArray	12	igIndexBuffer
FIELD	igIndexBuffer	7	_data	20	igIndexBuffer
FIELD	igIndexBuffer	8	_format	24	igIndexBuffer
FIELD	igIndexBuffer	9	_primitiveType	28	igIndexBuffer
FIELD	igIndexBuffer	10	_vertexBuffer	32	igIndexBuffer
CLASS	311	igIndexArrayPool	igPool
FIELD	igIndexArrayPool	0	_refAndProperties	4	igObject
FIELD	igIndexArrayPool	1	_refCount	4	igObject
FIELD	igIndexArrayPool	2	_externalMemory	4	igObject
FIELD	igIndexArrayPool	3	_readOnly	4	igObject
FIELD	igIndexArrayPool	4	_memPoolIndex	4	igObject
FIELD	igIndexArrayPool	5	_fixed	8	igPool
FIELD	igIndexArrayPool	6	_resetMode	9	igPool
FIELD	igIndexArrayPool	7	_capacity	12	igPool
FIELD	igIndexArrayPool	8	_bucket	16	igPool
FIELD	igIndexArrayPool	9	_indices	20	igPool
FIELD	igIndexArrayPool	10	_dataPool	24	igPool
FIELD	igIndexArrayPool	11	_elementSize	28	igPool
FIELD	igIndexArrayPool	12	_elementAlignment	30	igPool
FIELD	igIndexArrayPool	13	_lock	32	igPool
CLASS	312	igCachedBlendedVertexArrayList	igDataList
FIELD	igCachedBlendedVertexArrayList	0	_refAndProperties	4	igObject
FIELD	igCachedBlendedVertexArrayList	1	_refCount	4	igObject
FIELD	igCachedBlendedVertexArrayList	2	_externalMemory	4	igObject
FIELD	igCachedBlendedVertexArrayList	3	_readOnly	4	igObject
FIELD	igCachedBlendedVertexArrayList	4	_memPoolIndex	4	igObject
FIELD	igCachedBlendedVertexArrayList	5	_count	8	igDataList
FIELD	igCachedBlendedVertexArrayList	6	_capacity	12	igDataList
FIELD	igCachedBlendedVertexArrayList	7	_data	16	igDataList
CLASS	313	igDxDevice	igObject
FIELD	igDxDevice	0	_refAndProperties	4	igObject
FIELD	igDxDevice	1	_refCount	4	igObject
FIELD	igDxDevice	2	_externalMemory	4	igObject
FIELD	igDxDevice	3	_readOnly	4	igObject
FIELD	igDxDevice	4	_memPoolIndex	4	igObject
FIELD	igDxDevice	5	_d3dObj	8	igDxDevice
FIELD	igDxDevice	6	_device	12	igDxDevice
FIELD	igDxDevice	7	_deviceCaps	16	igDxDevice
FIELD	igDxDevice	8	_adapterNumber	20	igDxDevice
FIELD	igDxDevice	9	_deviceParams	24	igDxDevice
FIELD	igDxDevice	10	_deviceParamsDefault	80	igDxDevice
FIELD	igDxDevice	11	_deviceFlags	136	igDxDevice
FIELD	igDxDevice	12	_displayModes	140	igDxDevice
FIELD	igDxDevice	13	_wnd	144	igDxDevice
FIELD	igDxDevice	14	_dc	148	igDxDevice
FIELD	igDxDevice	15	_videoMode	152	igDxDevice
FIELD	igDxDevice	16	_desktopDisplayFormat	156	igDxDevice
FIELD	igDxDevice	17	_debugShaders	172	igDxDevice
FIELD	igDxDevice	18	_gamma	180	igDxDevice
FIELD	igDxDevice	19	_forceLockableBackBuffer	173	igDxDevice
FIELD	igDxDevice	20	_vertexDeclarationTable	176	igDxDevice
CLASS	314	igUnsignedIntVertexDeclarationHashTable	igHashTable
FIELD	igUnsignedIntVertexDeclarationHashTable	0	_refAndProperties	4	igObject
FIELD	igUnsignedIntVertexDeclarationHashTable	1	_refCount	4	igObject
FIELD	igUnsignedIntVertexDeclarationHashTable	2	_externalMemory	4	igObject
FIELD	igUnsignedIntVertexDeclarationHashTable	3	_readOnly	4	igObject
FIELD	igUnsignedIntVertexDeclarationHashTable	4	_memPoolIndex	4	igObject
FIELD	igUnsignedIntVertexDeclarationHashTable	5	_dataList	8	igHashTable
FIELD	igUnsignedIntVertexDeclarationHashTable	6	_keyList	12	igUnsignedIntVertexDeclarationHashTable
FIELD	igUnsignedIntVertexDeclarationHashTable	7	_hashItemCount	16	igHashTable
FIELD	igUnsignedIntVertexDeclarationHashTable	8	_autoRehash	20	igHashTable
FIELD	igUnsignedIntVertexDeclarationHashTable	9	_loadFactor	24	igHashTable
CLASS	315	igTexturePool	igPool
FIELD	igTexturePool	0	_refAndProperties	4	igObject
FIELD	igTexturePool	1	_refCount	4	igObject
FIELD	igTexturePool	2	_externalMemory	4	igObject
FIELD	igTexturePool	3	_readOnly	4	igObject
FIELD	igTexturePool	4	_memPoolIndex	4	igObject
FIELD	igTexturePool	5	_fixed	8	igPool
FIELD	igTexturePool	6	_resetMode	9	igPool
FIELD	igTexturePool	7	_capacity	12	igPool
FIELD	igTexturePool	8	_bucket	16	igPool
FIELD	igTexturePool	9	_indices	20	igPool
FIELD	igTexturePool	10	_dataPool	24	igPool
FIELD	igTexturePool	11	_elementSize	28	igPool
FIELD	igTexturePool	12	_elementAlignment	30	igPool
FIELD	igTexturePool	13	_lock	32	igPool
CLASS	316	igTexture	igObject
FIELD	igTexture	0	_refAndProperties	4	igObject
FIELD	igTexture	1	_refCount	4	igObject
FIELD	igTexture	2	_externalMemory	4	igObject
